1	352
1	540
1	3107
1	3248
1	4340
1	5725
1	6063
1	13538
1	14720
1	18844
1	19532
1	19929
1	19931
1	19952
1	22670
1	23006
1	28230
1	36187
1	38639
1	39821
1	40316
1	42233
1	42717
1	44601
1	45575
1	49006
1	49211
1	49443
1	49841
1	50572
1	51037
1	53027
1	54326
1	55765
1	56925
1	60592
1	61670
1	61825
1	61830
1	63283
1	63980
1	64521
1	67282
1	67600
1	67947
1	68771
1	69026
1	72029
1	78569
1	79441
1	80061
1	82342
1	82579
1	88597
1	89630
1	90340
1	91744
1	92887
1	97434
1	97991
1	98446
1	98679
1	98917
1	102580
1	104439
1	106129
1	107842
1	113623
1	113864
1	114164
1	114976
1	124192
1	127280
1	129189
1	129312
1	135224
1	135255
1	139401
1	141855
1	142884
1	143520
1	143819
1	144810
1	145567
1	146315
1	148101
1	148163
1	148515
1	148775
1	155051
1	155916
1	163639
1	164512
1	166555
1	167463
1	167815
1	172014
1	173289
1	174332
1	174869
1	176431
1	178516
1	179110
1	180084
1	182777
1	184293
1	184769
1	186000
1	186608
1	189068
1	191969
1	192042
1	193431
1	194249
1	194377
1	195607
1	196830
1	198551
1	201230
1	201734
1	204577
1	204739
1	209028
1	214181
1	217172
1	219168
1	220478
1	221702
1	222668
1	223387
1	224659
1	224911
1	225782
1	225970
1	226476
1	226937
1	228056
1	228362
1	230618
1	232294
1	234932
1	238383
1	239125
1	239778
1	240478
1	240936
1	243382
1	243503
1	245558
1	246087
1	250860
1	252322
1	252722
1	253765
1	253932
1	256193
1	256710
1	257304
1	259985
1	260888
1	261114
1	261860
1	262142
1	266912
1	267199
1	268088
1	268653
1	274527
1	276120
1	277637
1	280930
1	282074
1	284142
1	285531
1	286067
1	287769
1	291674
1	292000
1	292020
1	292882
1	295639
1	298275
1	298353
1	298563
1	298800
1	298873
1	299200
1	299271
1	300704
1	308442
1	309991
1	310196
1	313154
1	313566
1	317687
1	317740
1	320281
1	321016
1	325132
1	325830
1	326400
1	327825
1	331483
1	332122
1	338435
1	339267
1	340305
1	342644
1	344331
1	348154
1	348819
1	349221
1	352964
1	355003
1	357299
1	357340
1	359731
1	363034
1	365024
1	365726
1	366024
1	367238
1	369033
1	371014
1	372010
1	375883
1	382375
1	382417
1	382487
1	385838
1	385997
1	386595
1	386853
1	387204
1	387308
1	393973
1	395508
1	397219
1	398317
1	400964
1	401804
1	402263
1	402667
1	402690
1	408946
1	409650
1	414914
1	415016
1	415695
1	416767
1	416859
1	417815
1	418557
1	420132
1	420217
1	424880
1	425525
1	426548
1	427541
1	429066
1	429518
1	430184
1	435523
1	435948
1	436113
1	436291
1	436777
1	437306
1	437918
1	439963
1	439988
1	440781
1	441704
1	442109
1	443284
1	446556
1	447859
1	449727
1	450405
1	452904
1	461101
1	461194
1	462210
1	463038
1	464624
1	466628
1	467376
1	468230
1	471636
1	472939
1	473234
1	473606
1	473863
1	476176
1	476443
1	477221
1	481164
1	483430
1	483634
1	486072
1	486827
1	488581
1	489446
1	489794
1	490460
1	493986
1	494203
1	494700
1	496162
1	497046
1	497888
1	499045
1	502147
1	502201
1	503387
1	504436
1	507386
1	507625
1	509083
1	511706
1	512915
1	512916
1	514679
1	514745
1	514827
1	515980
1	520843
1	523717
1	524353
1	525210
1	525442
1	527110
1	527298
1	527663
1	528455
1	528676
1	529908
1	530106
1	536639
1	540266
1	541804
1	541859
1	543169
1	543351
1	547890
1	548889
1	549016
1	549100
1	558991
1	561148
1	564431
1	567278
1	567453
1	568683
1	571312
1	578991
1	579286
1	582114
1	583509
1	583867
1	585066
1	587351
1	588880
1	589323
1	590221
1	590712
1	591440
1	596209
1	599099
1	599365
1	601534
1	602443
1	603125
1	605176
1	605759
1	605850
1	606573
1	607874
1	609156
1	616535
1	616566
1	617002
1	617202
1	618030
1	619626
1	619628
1	620146
1	628404
1	629956
1	632112
1	632518
1	632585
1	633665
1	634192
1	635792
1	636137
1	637120
1	639009
1	642270
1	643632
1	644111
1	644387
1	646180
1	647024
1	647284
1	649468
1	650324
1	656687
1	658719
1	660320
1	665554
1	668604
1	668952
1	670404
1	670423
1	670616
1	671573
1	672751
1	675552
1	676798
1	676925
1	677518
1	681482
1	682907
1	689213
1	693842
1	697439
1	698615
1	699543
1	699649
1	702092
1	702412
1	710572
1	710652
1	713265
1	719774
1	722911
1	723059
1	723970
1	727951
1	729547
1	729795
1	738305
1	738781
1	738836
1	741365
1	743235
1	746421
1	746839
1	747928
1	748299
1	749982
1	752004
1	752385
1	756338
1	757488
1	758144
1	758531
1	762345
1	763612
1	763691
1	770273
1	770949
1	771079
1	777723
1	784549
1	784961
1	787588
1	789148
1	789539
1	789556
1	800770
1	802210
1	803386
1	803520
1	807425
1	807858
1	809491
1	809564
1	812361
1	820090
1	822980
1	823432
1	825893
1	826205
1	826565
1	828756
1	830415
1	831407
1	835614
1	835774
1	835800
1	844259
1	851560
1	852562
1	856683
1	857196
1	857358
1	857366
1	858205
1	858814
1	859415
1	860571
1	862540
1	865089
1	867836
1	870850
1	871814
1	872130
1	874827
1	874936
1	878874
1	885242
1	893768
1	895525
1	896147
1	896405
1	896532
1	901000
1	901015
1	904291
1	906686
1	907215
1	909507
1	918993
1	921223
1	922608
1	925773
1	927138
1	927380
1	927770
1	929353
1	929737
1	932373
1	935250
1	937140
1	937261
1	938736
1	939209
1	941030
1	941825
1	945639
1	951600
1	952970
1	954682
1	960095
1	960782
1	963086
1	964031
1	964569
1	965596
1	966123
1	966887
1	966895
1	967004
1	967706
1	967835
1	969485
1	970660
1	971035
1	980161
1	981182
1	981746
1	983168
1	990526
1	992227
1	994214
1	1003168
1	1004811
1	1005277
1	1005423
1	1005910
1	1011563
1	1013470
1	1013508
1	1015186
1	1020198
1	1020473
1	1021788
1	1023708
1	1028423
1	1028957
1	1030487
1	1033814
1	1047168
1	1048659
1	1048728
1	1049948
1	1052126
1	1053529
1	1054855
1	1056528
1	1065242
1	1066410
1	1066800
1	1067725
1	1073469
1	1073941
1	1078572
1	1079845
1	1081743
1	1084097
1	1085483
1	1086107
1	1086341
1	1088393
1	1092868
1	1094851
1	1096606
1	1097402
1	1097699
1	1097737
1	1101691
1	1101973
1	1106170
1	1106174
1	1108739
1	1110830
1	1112599
1	1113003
1	1117229
1	1117549
1	1117969
1	1120348
1	1122479
1	1123731
1	1124335
1	1129598
1	1131457
1	1133143
1	1133257
1	1135803
1	1136801
1	1137015
1	1143424
1	1145951
1	1148817
1	1149971
1	1150181
1	1155071
1	1155127
1	1155545
1	1155869
1	1158886
1	1160090
1	1161510
1	1163647
1	1170427
1	1172573
1	1174051
1	1174312
1	1175193
1	1175658
1	1175988
1	1176875
